actualized,aqi,aqiDescription,classif,CO,Code,DateFromUTC,DateToUTC,domain_name,identifier,latitude,longitude,name,NO2,O3,owner,PM10,PM10_24,PM2_5,SO2,source_timestamp
2018-10-30 23:47 CET,1,very good,urban,0,ASTOA,2018-10-30 21:00:00.0 UTC,2018-10-30 22:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,Praha 5-Stodulky,0,30.9,CHMI,2,15.3,23,0,2018-10-30 23:47:00.0
2018-10-30 23:47 CET,1,very good,suburban,0,ASUCA,2018-10-30 21:00:00.0 UTC,2018-10-30 22:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,Praha 6-Suchdol,0,27.7,CHMI,6,15.1,0,0,2018-10-30 23:47:00.0
2018-10-30 23:47 CET,1,very good,traffic,0,AVRSA,2018-10-30 21:00:00.0 UTC,2018-10-30 22:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,Praha 10-Vrsovice,0,0,CHMI,20,22.3,0,0,2018-10-30 23:47:00.0
2018-10-30 23:47 CET,2,good,traffic,0,AVYNA,2018-10-30 21:00:00.0 UTC,2018-10-30 22:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,Praha 9-Vysocany,15.3,32.7,CHMI,22,17.7,0,0,2018-10-30 23:47:00.0
2018-10-30 23:26 CET,1,very good,urban,0,ABREA,2018-10-30 21:00:00.0 UTC,2018-10-30 22:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,17.4,0,CHMI,8,12.9,0,0,2018-10-30 23:26:00.0
2018-10-30 23:26 CET,1,very good,urban,0,ACHOA,2018-10-30 21:00:00.0 UTC,2018-10-30 22:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,11.5,0,CHMI,4,13.3,0,0,2018-10-30 23:26:00.0
2018-10-30 23:26 CET,1,very good,traffic,0,AKALA,2018-10-30 21:00:00.0 UTC,2018-10-30 22:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,18.9,0,CHMI,6,22.2,0,0,2018-10-30 23:26:00.0
2018-10-30 23:26 CET,1,very good,suburban,0,AKOBA,2018-10-30 21:00:00.0 UTC,2018-10-30 22:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,12.2,37.3,CHMI,15,14.8,0,0,2018-10-30 23:26:00.0
2018-10-30 23:26 CET,2,good,traffic,240,ALEGA,2018-10-30 21:00:00.0 UTC,2018-10-30 22:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,29.6,0,CHMI,5,17.3,3,0,2018-10-30 23:26:00.0
2018-10-30 23:26 CET,1,very good,traffic,0,ALERA,2018-10-30 21:00:00.0 UTC,2018-10-30 22:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,11.9,0,Letiste Pr,5,20,10,0,2018-10-30 23:26:00.0
2018-10-30 23:26 CET,1,very good,suburban,271,ALIBA,2018-10-30 21:00:00.0 UTC,2018-10-30 22:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,11.5,34.7,CHMI,5.8,14.4,10.2,1.3,2018-10-30 23:26:00.0
2018-10-30 23:26 CET,1,very good,traffic,0,APRUA,2018-10-30 21:00:00.0 UTC,2018-10-30 22:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,12.2,0,CHMI,8,16.2,0,0,2018-10-30 23:26:00.0
2018-10-30 23:26 CET,1,very good,urban,0,AREPA,2018-10-30 21:00:00.0 UTC,2018-10-30 22:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,23.1,0,CHMI,9,19.8,0,0,2018-10-30 23:26:00.0
2018-10-30 23:26 CET,1,very good,suburban,0,ARERA,2018-10-30 21:00:00.0 UTC,2018-10-30 22:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,16.6,0,ZU Usti nL,5,15.5,4,0,2018-10-30 23:26:00.0
2018-10-30 23:26 CET,1,very good,urban,0,ARIEA,2018-10-30 21:00:00.0 UTC,2018-10-30 22:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,14.5,33.9,CHMI,5,15.8,9,8.8,2018-10-30 23:26:00.0
2018-10-30 23:26 CET,1,very good,traffic,0,ASMIA,2018-10-30 21:00:00.0 UTC,2018-10-30 22:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,24.5,0,CHMI,16,25.5,12,0,2018-10-30 23:26:00.0
2018-10-30 23:26 CET,1,very good,urban,0,ASROA,2018-10-30 21:00:00.0 UTC,2018-10-30 22:00:00.0 UTC,airqualityreports,ASROA,50.07515,14.472661,Praha 10-Srobarova,14.2,0,SZU,3,12.3,1,0,2018-10-30 23:26:00.0
2018-10-30 23:26 CET,1,very good,urban,0,ASTOA,2018-10-30 21:00:00.0 UTC,2018-10-30 22:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,Praha 5-Stodulky,0,30.9,CHMI,2,15.3,23,0,2018-10-30 23:26:00.0
2018-10-30 23:26 CET,1,very good,suburban,0,ASUCA,2018-10-30 21:00:00.0 UTC,2018-10-30 22:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,Praha 6-Suchdol,0,27.7,CHMI,6,15.1,0,0,2018-10-30 23:26:00.0
2018-10-30 23:26 CET,1,very good,traffic,0,AVRSA,2018-10-30 21:00:00.0 UTC,2018-10-30 22:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,Praha 10-Vrsovice,0,0,CHMI,20,22.3,0,0,2018-10-30 23:26:00.0
2018-10-30 23:26 CET,2,good,traffic,0,AVYNA,2018-10-30 21:00:00.0 UTC,2018-10-30 22:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,Praha 9-Vysocany,15.3,32.7,CHMI,22,17.7,0,0,2018-10-30 23:26:00.0
2018-10-30 22:47 CET,1,very good,urban,0,ABREA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,15.7,0,CHMI,9,13.1,0,0,2018-10-30 22:47:00.0
2018-10-30 22:47 CET,1,very good,urban,0,ACHOA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,11.9,0,CHMI,4,13.8,0,0,2018-10-30 22:47:00.0
2018-10-30 22:47 CET,2,good,traffic,0,AKALA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,26.2,0,CHMI,10,23.5,0,0,2018-10-30 22:47:00.0
2018-10-30 22:47 CET,1,very good,suburban,0,AKOBA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,19.5,27.9,CHMI,8,15.5,0,0,2018-10-30 22:47:00.0
2018-10-30 22:47 CET,2,good,traffic,246,ALEGA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,34.8,0,CHMI,8,18.5,4,0,2018-10-30 22:47:00.0
2018-10-30 22:47 CET,0,Incomplete data,traffic,0,ALERA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,0,0,Letiste Pr,7,21.1,8,0,2018-10-30 22:47:00.0
2018-10-30 22:47 CET,1,very good,suburban,263,ALIBA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,14.3,34.7,CHMI,6.5,15,13.4,1.3,2018-10-30 22:47:00.0
2018-10-30 22:47 CET,1,very good,traffic,0,APRUA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,15.1,0,CHMI,5,17.1,0,0,2018-10-30 22:47:00.0
2018-10-30 22:47 CET,2,good,urban,0,AREPA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,26,0,CHMI,13,21,0,0,2018-10-30 22:47:00.0
2018-10-30 22:47 CET,1,very good,suburban,0,ARERA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,12.8,0,ZU Usti nL,3,17.7,3,0,2018-10-30 22:47:00.0
2018-10-30 22:47 CET,1,very good,urban,0,ARIEA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,18.6,27.7,CHMI,5,16.8,6,9.1,2018-10-30 22:47:00.0
2018-10-30 22:47 CET,2,good,traffic,0,ASMIA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,33.3,0,CHMI,20,25.5,17,0,2018-10-30 22:47:00.0
2018-10-30 22:47 CET,1,very good,urban,0,ASROA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,ASROA,50.07515,14.472661,Praha 10-Srobarova,21,0,SZU,4,13,3,0,2018-10-30 22:47:00.0
2018-10-30 22:47 CET,1,very good,urban,0,ASTOA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,Praha 5-Stodulky,0,25.3,CHMI,4,15.5,5,0,2018-10-30 22:47:00.0
2018-10-30 22:47 CET,1,very good,suburban,0,ASUCA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,Praha 6-Suchdol,0,32.5,CHMI,7,15.9,0,0,2018-10-30 22:47:00.0
2018-10-30 22:47 CET,1,very good,traffic,0,AVRSA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,Praha 10-Vrsovice,0,0,CHMI,15,23.7,0,0,2018-10-30 22:47:00.0
2018-10-30 22:47 CET,1,very good,traffic,0,AVYNA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,Praha 9-Vysocany,20.7,25.9,CHMI,6,18.3,0,0,2018-10-30 22:47:00.0
2018-10-30 22:24 CET,1,very good,urban,0,ABREA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,15.7,0,CHMI,9,13.1,0,0,2018-10-30 22:24:00.0
2018-10-30 22:24 CET,1,very good,urban,0,ACHOA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,11.9,0,CHMI,4,13.8,0,0,2018-10-30 22:24:00.0
2018-10-30 22:24 CET,2,good,traffic,0,AKALA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,26.2,0,CHMI,10,23.5,0,0,2018-10-30 22:24:00.0
2018-10-30 22:24 CET,1,very good,suburban,0,AKOBA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,19.5,27.9,CHMI,8,15.5,0,0,2018-10-30 22:24:00.0
2018-10-30 22:24 CET,2,good,traffic,246,ALEGA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,34.8,0,CHMI,8,18.5,4,0,2018-10-30 22:24:00.0
2018-10-30 22:24 CET,0,Incomplete data,traffic,0,ALERA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,0,0,Letiste Pr,7,21.1,8,0,2018-10-30 22:24:00.0
2018-10-30 22:24 CET,1,very good,suburban,263,ALIBA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,14.3,34.7,CHMI,6.5,15,13.4,1.3,2018-10-30 22:24:00.0
2018-10-30 22:24 CET,1,very good,traffic,0,APRUA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,15.1,0,CHMI,5,17.1,0,0,2018-10-30 22:24:00.0
2018-10-30 22:24 CET,2,good,urban,0,AREPA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,26,0,CHMI,13,21,0,0,2018-10-30 22:24:00.0
2018-10-30 22:24 CET,1,very good,suburban,0,ARERA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,12.8,0,ZU Usti nL,3,17.7,3,0,2018-10-30 22:24:00.0
2018-10-30 22:24 CET,1,very good,urban,0,ARIEA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,18.6,27.7,CHMI,5,16.8,6,9.1,2018-10-30 22:24:00.0
2018-10-30 22:24 CET,2,good,traffic,0,ASMIA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,33.3,0,CHMI,20,25.5,17,0,2018-10-30 22:24:00.0
2018-10-30 22:24 CET,1,very good,urban,0,ASROA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,ASROA,50.07515,14.472661,Praha 10-Srobarova,21,0,SZU,4,13,3,0,2018-10-30 22:24:00.0
2018-10-30 22:24 CET,1,very good,urban,0,ASTOA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,Praha 5-Stodulky,0,25.3,CHMI,4,15.5,5,0,2018-10-30 22:24:00.0
2018-10-30 22:24 CET,1,very good,suburban,0,ASUCA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,Praha 6-Suchdol,0,32.5,CHMI,7,15.9,0,0,2018-10-30 22:24:00.0
2018-10-30 22:24 CET,1,very good,traffic,0,AVRSA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,Praha 10-Vrsovice,0,0,CHMI,15,23.7,0,0,2018-10-30 22:24:00.0
2018-10-30 22:24 CET,1,very good,traffic,0,AVYNA,2018-10-30 20:00:00.0 UTC,2018-10-30 21:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,Praha 9-Vysocany,20.7,25.9,CHMI,6,18.3,0,0,2018-10-30 22:24:00.0
2018-10-30 21:48 CET,1,very good,urban,0,ABREA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,15.9,0,CHMI,4,13.9,0,0,2018-10-30 21:48:00.0
2018-10-30 21:48 CET,1,very good,urban,0,ACHOA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,19.5,0,CHMI,6,14.2,0,0,2018-10-30 21:48:00.0
2018-10-30 21:48 CET,2,good,traffic,0,AKALA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,28.9,0,CHMI,16,24.5,0,0,2018-10-30 21:48:00.0
2018-10-30 21:48 CET,1,very good,suburban,0,AKOBA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,19.1,25.3,CHMI,7,16.5,0,0,2018-10-30 21:48:00.0
2018-10-30 21:48 CET,2,good,traffic,245,ALEGA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,37.1,0,CHMI,6,19.9,3,0,2018-10-30 21:48:00.0
2018-10-30 21:48 CET,1,very good,traffic,0,ALERA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,12.4,0,Letiste Pr,6,22.2,6,0,2018-10-30 21:48:00.0
2018-10-30 21:48 CET,1,very good,suburban,257,ALIBA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,14.7,30.9,CHMI,10.5,15.3,13,1.3,2018-10-30 21:48:00.0
2018-10-30 21:48 CET,1,very good,traffic,0,APRUA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,19.7,0,CHMI,8,18.3,0,0,2018-10-30 21:48:00.0
2018-10-30 21:48 CET,2,good,urban,0,AREPA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,26.2,0,CHMI,22,22.2,0,0,2018-10-30 21:48:00.0
2018-10-30 21:48 CET,1,very good,suburban,0,ARERA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,9.9,0,ZU Usti nL,4,19.3,1,0,2018-10-30 21:48:00.0
2018-10-30 21:48 CET,1,very good,urban,0,ARIEA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,21,23.3,CHMI,8,17.5,6,8.8,2018-10-30 21:48:00.0
2018-10-30 21:48 CET,2,good,traffic,0,ASMIA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,39.2,0,CHMI,23,25.3,15,0,2018-10-30 21:48:00.0
2018-10-30 21:48 CET,1,very good,urban,0,ASROA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,ASROA,50.07515,14.472661,Praha 10-Srobarova,17,0,SZU,3,13.8,1,0,2018-10-30 21:48:00.0
2018-10-30 21:48 CET,1,very good,urban,0,ASTOA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,Praha 5-Stodulky,0,35.7,CHMI,7,15.9,6,0,2018-10-30 21:48:00.0
2018-10-30 21:48 CET,1,very good,suburban,0,ASUCA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,Praha 6-Suchdol,0,29.5,CHMI,6,16.8,0,0,2018-10-30 21:48:00.0
2018-10-30 21:48 CET,1,very good,traffic,0,AVRSA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,Praha 10-Vrsovice,0,0,CHMI,16,25,0,0,2018-10-30 21:48:00.0
2018-10-30 21:48 CET,1,very good,traffic,0,AVYNA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,Praha 9-Vysocany,19.7,25.7,CHMI,10,19.1,0,0,2018-10-30 21:48:00.0
2018-10-30 21:24 CET,1,very good,urban,0,ABREA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,15.9,0,CHMI,4,13.9,0,0,2018-10-30 21:24:00.0
2018-10-30 21:24 CET,1,very good,urban,0,ACHOA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,19.5,0,CHMI,6,14.2,0,0,2018-10-30 21:24:00.0
2018-10-30 21:24 CET,2,good,traffic,0,AKALA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,28.9,0,CHMI,16,24.5,0,0,2018-10-30 21:24:00.0
2018-10-30 21:24 CET,1,very good,suburban,0,AKOBA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,19.1,25.3,CHMI,7,16.5,0,0,2018-10-30 21:24:00.0
2018-10-30 21:24 CET,2,good,traffic,245,ALEGA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,37.1,0,CHMI,6,19.9,3,0,2018-10-30 21:24:00.0
2018-10-30 21:24 CET,1,very good,traffic,0,ALERA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,12.4,0,Letiste Pr,6,22.2,6,0,2018-10-30 21:24:00.0
2018-10-30 21:24 CET,1,very good,suburban,257,ALIBA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,14.7,30.9,CHMI,10.5,15.3,13,1.3,2018-10-30 21:24:00.0
2018-10-30 21:24 CET,1,very good,traffic,0,APRUA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,19.7,0,CHMI,8,18.3,0,0,2018-10-30 21:24:00.0
2018-10-30 21:24 CET,2,good,urban,0,AREPA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,26.2,0,CHMI,22,22.2,0,0,2018-10-30 21:24:00.0
2018-10-30 21:24 CET,1,very good,suburban,0,ARERA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,9.9,0,ZU Usti nL,4,19.3,1,0,2018-10-30 21:24:00.0
2018-10-30 21:24 CET,1,very good,urban,0,ARIEA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,21,23.3,CHMI,8,17.5,6,8.8,2018-10-30 21:24:00.0
2018-10-30 21:24 CET,2,good,traffic,0,ASMIA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,39.2,0,CHMI,23,25.3,15,0,2018-10-30 21:24:00.0
2018-10-30 21:24 CET,1,very good,urban,0,ASROA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,ASROA,50.07515,14.472661,Praha 10-Srobarova,17,0,SZU,3,13.8,1,0,2018-10-30 21:24:00.0
2018-10-30 21:24 CET,1,very good,urban,0,ASTOA,2018-10-30 19:00:00.0 UTC,2018-10-30 20:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,Praha 5-Stodulky,0,35.7,CHMI,7,15.9,6,0,2018-10-30 21:24:00.0
