actualized,aqi,aqiDescription,classif,CO,Code,DateFromUTC,DateToUTC,domain_name,identifier,latitude,longitude,name,NO2,O3,owner,PM10,PM10_24,PM2_5,SO2,source_timestamp
2018-08-15 23:47 CEST,2,good,urban,0,ABREA,2018-08-15 20:00:00.0 UTC,2018-08-15 21:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,36.7,0,CHMI,25,14.5,0,0,2018-08-15 23:47:00.0
2018-08-15 23:47 CEST,0,Incomplete data,urban,0,ACHOA,2018-08-15 20:00:00.0 UTC,2018-08-15 21:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,0,0,CHMI,11,10.6,0,0,2018-08-15 23:47:00.0
2018-08-15 23:47 CEST,3,fair,traffic,0,AKALA,2018-08-15 20:00:00.0 UTC,2018-08-15 21:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,45,0,CHMI,35,21.3,0,0,2018-08-15 23:47:00.0
2018-08-15 23:47 CEST,3,fair,suburban,0,AKOBA,2018-08-15 20:00:00.0 UTC,2018-08-15 21:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,8,86.4,CHMI,15,14.3,0,0,2018-08-15 23:47:00.0
2018-08-15 23:47 CEST,3,fair,traffic,359,ALEGA,2018-08-15 20:00:00.0 UTC,2018-08-15 21:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,71.7,0,CHMI,22,14.5,0,0,2018-08-15 23:47:00.0
2018-08-15 23:47 CEST,3,fair,traffic,0,ALERA,2018-08-15 20:00:00.0 UTC,2018-08-15 21:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,52.8,0,Letiste Pr,30,19.5,0,0,2018-08-15 23:47:00.0
2018-08-15 23:47 CEST,0,Incomplete data,suburban,47,ALIBA,2018-08-15 20:00:00.0 UTC,2018-08-15 21:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,0,63.6,CHMI,12.3,10.9,0,0,2018-08-15 23:47:00.0
2018-08-15 23:47 CEST,3,fair,traffic,0,APRUA,2018-08-15 20:00:00.0 UTC,2018-08-15 21:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,33.9,0,CHMI,16,20.8,0,0,2018-08-15 23:47:00.0
2018-08-15 23:47 CEST,2,good,urban,0,AREPA,2018-08-15 20:00:00.0 UTC,2018-08-15 21:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,40.4,0,CHMI,21,16.6,0,0,2018-08-15 23:47:00.0
2018-08-15 23:47 CEST,2,good,urban,0,ARIEA,2018-08-15 20:00:00.0 UTC,2018-08-15 21:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,34.8,57.7,CHMI,21,14.8,0,1.3,2018-08-15 23:47:00.0
2018-08-15 23:47 CEST,2,good,traffic,0,ASMIA,2018-08-15 20:00:00.0 UTC,2018-08-15 21:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,36.5,0,CHMI,20,17.8,0,0,2018-08-15 23:47:00.0
2018-08-15 23:47 CEST,2,good,urban,0,ASTOA,2018-08-15 20:00:00.0 UTC,2018-08-15 21:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,Praha 5-Stodulky,0,62,CHMI,13,12.1,0,0,2018-08-15 23:47:00.0
