actualized,aqi,aqiDescription,classif,CO,Code,DateFromUTC,DateToUTC,domain_name,identifier,latitude,longitude,name,NO2,O3,owner,PM10,PM10_24,PM2_5,SO2,source_timestamp
2018-08-31 23:24 CEST,2,good,urban,0,AREPA,2018-08-31 20:00:00.0 UTC,2018-08-31 21:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,26,0,CHMI,17,18.2,0,0,2018-08-31 23:24:00.0
2018-08-31 23:24 CEST,2,good,suburban,0,ARERA,2018-08-31 20:00:00.0 UTC,2018-08-31 21:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,8.8,0,ZU Usti nL,9,10.9,4,0,2018-08-31 23:24:00.0
2018-08-31 23:24 CEST,2,good,urban,0,ARIEA,2018-08-31 20:00:00.0 UTC,2018-08-31 21:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,19.3,53.1,CHMI,15,15.8,7,1.3,2018-08-31 23:24:00.0
2018-08-31 23:24 CEST,2,good,traffic,0,ASMIA,2018-08-31 20:00:00.0 UTC,2018-08-31 21:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,8.6,0,CHMI,10,20.2,14,0,2018-08-31 23:24:00.0
2018-08-31 23:24 CEST,2,good,urban,0,ASROA,2018-08-31 20:00:00.0 UTC,2018-08-31 21:00:00.0 UTC,airqualityreports,ASROA,50.07515,14.472661,Praha 10-Srobarova,12.1,0,SZU,11,14.8,5,0,2018-08-31 23:24:00.0
2018-08-31 23:24 CEST,2,good,urban,0,ASTOA,2018-08-31 20:00:00.0 UTC,2018-08-31 21:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,Praha 5-Stodulky,0,58.9,CHMI,13,15.5,4,0,2018-08-31 23:24:00.0
2018-08-31 23:24 CEST,2,good,suburban,0,ASUCA,2018-08-31 20:00:00.0 UTC,2018-08-31 21:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,Praha 6-Suchdol,0,56.3,CHMI,12,14.1,0,0,2018-08-31 23:24:00.0
2018-08-31 23:24 CEST,2,good,traffic,0,AVRSA,2018-08-31 20:00:00.0 UTC,2018-08-31 21:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,Praha 10-Vrsovice,0,0,CHMI,12,19.5,0,0,2018-08-31 23:24:00.0
2018-08-31 23:24 CEST,2,good,traffic,0,AVYNA,2018-08-31 20:00:00.0 UTC,2018-08-31 21:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,Praha 9-Vysocany,19.5,50.3,CHMI,13,17.9,0,0,2018-08-31 23:24:00.0
2018-08-31 22:48 CEST,0,Incomplete data,urban,0,ABREA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,0,0,CHMI,20,15.5,0,0,2018-08-31 22:48:00.0
2018-08-31 22:48 CEST,2,good,urban,0,ACHOA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,12.4,0,CHMI,12,14.3,0,0,2018-08-31 22:48:00.0
2018-08-31 22:48 CEST,2,good,traffic,0,AKALA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,18.4,0,CHMI,17,26.4,0,0,2018-08-31 22:48:00.0
2018-08-31 22:48 CEST,2,good,suburban,0,AKOBA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,11.9,56.5,CHMI,15,15.4,0,0,2018-08-31 22:48:00.0
2018-08-31 22:48 CEST,3,fair,traffic,471,ALEGA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,50.9,0,CHMI,16,18.5,7,0,2018-08-31 22:48:00.0
2018-08-31 22:48 CEST,2,good,traffic,0,ALERA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,33.1,0,Letiste Pr,25,22.8,10,0,2018-08-31 22:48:00.0
2018-08-31 22:48 CEST,2,good,suburban,378,ALIBA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,16.1,58.7,CHMI,10.5,15.4,8.8,1.3,2018-08-31 22:48:00.0
2018-08-31 22:48 CEST,2,good,traffic,0,APRUA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,15.9,0,CHMI,21,23.1,0,0,2018-08-31 22:48:00.0
2018-08-31 22:48 CEST,2,good,urban,0,AREPA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,36.2,0,CHMI,23,18.3,0,0,2018-08-31 22:48:00.0
2018-08-31 22:48 CEST,2,good,suburban,0,ARERA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,13.8,0,ZU Usti nL,8,10.7,4,0,2018-08-31 22:48:00.0
2018-08-31 22:48 CEST,2,good,urban,0,ARIEA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,21.6,50.9,CHMI,18,15.4,11,1.3,2018-08-31 22:48:00.0
2018-08-31 22:48 CEST,2,good,traffic,0,ASMIA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,11.3,0,CHMI,11,20,25,0,2018-08-31 22:48:00.0
2018-08-31 22:48 CEST,2,good,urban,0,ASROA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,ASROA,50.07515,14.472661,Praha 10-Srobarova,18.7,0,SZU,12,14.6,5,0,2018-08-31 22:48:00.0
2018-08-31 22:48 CEST,2,good,urban,0,ASTOA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,Praha 5-Stodulky,0,49.5,CHMI,20,15.3,5,0,2018-08-31 22:48:00.0
2018-08-31 22:48 CEST,2,good,suburban,0,ASUCA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,Praha 6-Suchdol,0,58.3,CHMI,20,13.7,0,0,2018-08-31 22:48:00.0
2018-08-31 22:48 CEST,2,good,traffic,0,AVRSA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,Praha 10-Vrsovice,0,0,CHMI,15,19.8,0,0,2018-08-31 22:48:00.0
2018-08-31 22:48 CEST,2,good,traffic,0,AVYNA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,Praha 9-Vysocany,20.7,50.9,CHMI,14,18.5,0,0,2018-08-31 22:48:00.0
2018-08-31 22:24 CEST,0,Incomplete data,urban,0,ABREA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,0,0,CHMI,20,15.5,0,0,2018-08-31 22:24:00.0
2018-08-31 22:24 CEST,2,good,urban,0,ACHOA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,12.4,0,CHMI,12,14.3,0,0,2018-08-31 22:24:00.0
2018-08-31 22:24 CEST,2,good,traffic,0,AKALA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,18.4,0,CHMI,17,26.4,0,0,2018-08-31 22:24:00.0
2018-08-31 22:24 CEST,2,good,suburban,0,AKOBA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,11.9,56.5,CHMI,15,15.4,0,0,2018-08-31 22:24:00.0
2018-08-31 22:24 CEST,3,fair,traffic,471,ALEGA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,50.9,0,CHMI,16,18.5,7,0,2018-08-31 22:24:00.0
2018-08-31 22:24 CEST,2,good,traffic,0,ALERA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,33.1,0,Letiste Pr,25,22.8,10,0,2018-08-31 22:24:00.0
2018-08-31 22:24 CEST,2,good,suburban,378,ALIBA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,16.1,58.7,CHMI,10.5,15.4,8.8,1.3,2018-08-31 22:24:00.0
2018-08-31 22:24 CEST,2,good,traffic,0,APRUA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,15.9,0,CHMI,21,23.1,0,0,2018-08-31 22:24:00.0
2018-08-31 22:24 CEST,2,good,urban,0,AREPA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,36.2,0,CHMI,23,18.3,0,0,2018-08-31 22:24:00.0
2018-08-31 22:24 CEST,2,good,suburban,0,ARERA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,13.8,0,ZU Usti nL,8,10.7,4,0,2018-08-31 22:24:00.0
2018-08-31 22:24 CEST,2,good,urban,0,ARIEA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,21.6,50.9,CHMI,18,15.4,11,1.3,2018-08-31 22:24:00.0
2018-08-31 22:24 CEST,2,good,traffic,0,ASMIA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,11.3,0,CHMI,11,20,25,0,2018-08-31 22:24:00.0
2018-08-31 22:24 CEST,2,good,urban,0,ASROA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,ASROA,50.07515,14.472661,Praha 10-Srobarova,18.7,0,SZU,12,14.6,5,0,2018-08-31 22:24:00.0
2018-08-31 22:24 CEST,2,good,urban,0,ASTOA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,Praha 5-Stodulky,0,49.5,CHMI,20,15.3,5,0,2018-08-31 22:24:00.0
2018-08-31 22:24 CEST,2,good,suburban,0,ASUCA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,Praha 6-Suchdol,0,58.3,CHMI,20,13.7,0,0,2018-08-31 22:24:00.0
2018-08-31 22:24 CEST,2,good,traffic,0,AVRSA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,Praha 10-Vrsovice,0,0,CHMI,15,19.8,0,0,2018-08-31 22:24:00.0
2018-08-31 22:24 CEST,2,good,traffic,0,AVYNA,2018-08-31 19:00:00.0 UTC,2018-08-31 20:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,Praha 9-Vysocany,20.7,50.9,CHMI,14,18.5,0,0,2018-08-31 22:24:00.0
2018-08-31 21:47 CEST,2,good,urban,0,ABREA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,29.5,0,CHMI,16,14.8,0,0,2018-08-31 21:47:00.0
2018-08-31 21:47 CEST,2,good,urban,0,ACHOA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,13.8,0,CHMI,21,14,0,0,2018-08-31 21:47:00.0
2018-08-31 21:47 CEST,2,good,traffic,0,AKALA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,14,0,CHMI,33,26.4,0,0,2018-08-31 21:47:00.0
2018-08-31 21:47 CEST,2,good,suburban,0,AKOBA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,14,59.3,CHMI,7,15.4,0,0,2018-08-31 21:47:00.0
2018-08-31 21:47 CEST,3,fair,traffic,470,ALEGA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,65.6,0,CHMI,17,18.3,8,0,2018-08-31 21:47:00.0
2018-08-31 21:47 CEST,2,good,traffic,0,ALERA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,26.6,0,Letiste Pr,25,22.2,13,0,2018-08-31 21:47:00.0
2018-08-31 21:47 CEST,3,fair,suburban,380,ALIBA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,11.1,70,CHMI,16.5,15.2,13.4,1.3,2018-08-31 21:47:00.0
2018-08-31 21:47 CEST,2,good,traffic,0,APRUA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,20.7,0,CHMI,31,22.4,0,0,2018-08-31 21:47:00.0
2018-08-31 21:47 CEST,2,good,urban,0,AREPA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,35.6,0,CHMI,26,18,0,0,2018-08-31 21:47:00.0
2018-08-31 21:47 CEST,2,good,suburban,0,ARERA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,11.7,0,ZU Usti nL,8,10.6,4,0,2018-08-31 21:47:00.0
2018-08-31 21:47 CEST,2,good,urban,0,ARIEA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,21.4,57.9,CHMI,11,15,10,1.3,2018-08-31 21:47:00.0
2018-08-31 21:47 CEST,2,good,traffic,0,ASMIA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,12.4,0,CHMI,18,19.8,18,0,2018-08-31 21:47:00.0
2018-08-31 21:47 CEST,2,good,urban,0,ASROA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,ASROA,50.07515,14.472661,Praha 10-Srobarova,17.2,0,SZU,10,14.3,5,0,2018-08-31 21:47:00.0
2018-08-31 21:47 CEST,2,good,urban,0,ASTOA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,Praha 5-Stodulky,0,53.7,CHMI,17,14.6,9,0,2018-08-31 21:47:00.0
2018-08-31 21:47 CEST,3,fair,suburban,0,ASUCA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,Praha 6-Suchdol,0,66.8,CHMI,11,12.9,0,0,2018-08-31 21:47:00.0
2018-08-31 21:47 CEST,2,good,traffic,0,AVRSA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,Praha 10-Vrsovice,0,0,CHMI,22,19.8,0,0,2018-08-31 21:47:00.0
2018-08-31 21:47 CEST,2,good,traffic,0,AVYNA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,Praha 9-Vysocany,26,51.5,CHMI,17,18.6,0,0,2018-08-31 21:47:00.0
2018-08-31 21:24 CEST,2,good,urban,0,ABREA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,29.5,0,CHMI,16,14.8,0,0,2018-08-31 21:24:00.0
2018-08-31 21:24 CEST,2,good,urban,0,ACHOA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,13.8,0,CHMI,21,14,0,0,2018-08-31 21:24:00.0
2018-08-31 21:24 CEST,2,good,traffic,0,AKALA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,14,0,CHMI,33,26.4,0,0,2018-08-31 21:24:00.0
2018-08-31 21:24 CEST,2,good,suburban,0,AKOBA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,14,59.3,CHMI,7,15.4,0,0,2018-08-31 21:24:00.0
2018-08-31 21:24 CEST,3,fair,traffic,470,ALEGA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,65.6,0,CHMI,17,18.3,8,0,2018-08-31 21:24:00.0
2018-08-31 21:24 CEST,2,good,traffic,0,ALERA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,26.6,0,Letiste Pr,25,22.2,13,0,2018-08-31 21:24:00.0
2018-08-31 21:24 CEST,3,fair,suburban,380,ALIBA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,11.1,70,CHMI,16.5,15.2,13.4,1.3,2018-08-31 21:24:00.0
2018-08-31 21:24 CEST,2,good,traffic,0,APRUA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,20.7,0,CHMI,31,22.4,0,0,2018-08-31 21:24:00.0
2018-08-31 21:24 CEST,2,good,urban,0,AREPA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,35.6,0,CHMI,26,18,0,0,2018-08-31 21:24:00.0
2018-08-31 21:24 CEST,2,good,suburban,0,ARERA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,11.7,0,ZU Usti nL,8,10.6,4,0,2018-08-31 21:24:00.0
2018-08-31 21:24 CEST,2,good,urban,0,ARIEA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,21.4,57.9,CHMI,11,15,10,1.3,2018-08-31 21:24:00.0
2018-08-31 21:24 CEST,2,good,traffic,0,ASMIA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,12.4,0,CHMI,18,19.8,18,0,2018-08-31 21:24:00.0
2018-08-31 21:24 CEST,2,good,urban,0,ASROA,2018-08-31 18:00:00.0 UTC,2018-08-31 19:00:00.0 UTC,airqualityreports,ASROA,50.07515,14.472661,Praha 10-Srobarova,17.2,0,SZU,10,14.3,5,0,2018-08-31 21:24:00.0
