actualized,aqi,aqiDescription,classif,CO,Code,DateFromUTC,DateToUTC,domain_name,identifier,latitude,longitude,name,NO2,O3,owner,PM10,PM10_24,PM2_5,SO2,source_timestamp
2019-03-16 23:50 CET,1,very good,urban,0,ABREA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,11.7,0,CHMI,2,4.8,0,0,2019-03-16 23:50:00.0
2019-03-16 23:50 CET,1,very good,urban,0,ACHOA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,10.9,0,CHMI,8,5.4,0,0,2019-03-16 23:50:00.0
2019-03-16 23:50 CET,2,good,traffic,0,AKALA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,33.1,0,CHMI,11,8.3,0,0,2019-03-16 23:50:00.0
2019-03-16 23:50 CET,1,very good,suburban,0,AKOBA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,12.6,48.9,CHMI,2,5.1,0,0,2019-03-16 23:50:00.0
2019-03-16 23:50 CET,2,good,traffic,324,ALEGA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,41.5,0,CHMI,7,5.5,5,0,2019-03-16 23:50:00.0
2019-03-16 23:50 CET,0,Incomplete data,traffic,0,ALERA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,0,0,Letiste Pr,7,7.4,8,0,2019-03-16 23:50:00.0
2019-03-16 23:50 CET,0,Incomplete data,suburban,257,ALIBA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,7.8,45.9,CHMI,0,,6,3.7,2019-03-16 23:50:00.0
2019-03-16 23:50 CET,1,very good,traffic,0,APRUA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,18.4,0,CHMI,2,7.7,0,0,2019-03-16 23:50:00.0
2019-03-16 23:50 CET,1,very good,urban,0,AREPA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,23.7,0,CHMI,5,8.4,0,0,2019-03-16 23:50:00.0
2019-03-16 23:50 CET,1,very good,suburban,0,ARERA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,6.5,0,ZU Usti nL,6,6.4,5,0,2019-03-16 23:50:00.0
2019-03-16 23:50 CET,0,Incomplete data,urban,0,ARIEA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,0,50.3,CHMI,3,8,3,0,2019-03-16 23:50:00.0
2019-03-16 23:50 CET,2,good,traffic,0,ASMIA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,31.8,0,CHMI,5,9.3,2,0,2019-03-16 23:50:00.0
2019-03-16 23:50 CET,1,very good,urban,0,ASROA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,ASROA,50.07515,14.472661,Praha 10-Srobarova,15.5,0,SZU,3,3.5,2,0,2019-03-16 23:50:00.0
2019-03-16 23:50 CET,1,very good,urban,0,ASTOA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,Praha 5-Stodulky,0,56.5,CHMI,3,4.3,1,0,2019-03-16 23:50:00.0
2019-03-16 23:50 CET,1,very good,suburban,0,ASUCA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,Praha 6-Suchdol,0,58.1,CHMI,1,6.3,0,0,2019-03-16 23:50:00.0
2019-03-16 23:50 CET,2,good,traffic,0,AVRSA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,Praha 10-Vrsovice,0,0,CHMI,21,9,0,0,2019-03-16 23:50:00.0
2019-03-16 23:50 CET,1,very good,traffic,0,AVYNA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,Praha 9-Vysocany,23.9,38.3,CHMI,7,7.6,0,0,2019-03-16 23:50:00.0
2019-03-16 23:24 CET,1,very good,urban,0,ABREA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,11.7,0,CHMI,2,4.8,0,0,2019-03-16 23:24:00.0
2019-03-16 23:24 CET,1,very good,urban,0,ACHOA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,10.9,0,CHMI,8,5.4,0,0,2019-03-16 23:24:00.0
2019-03-16 23:24 CET,2,good,traffic,0,AKALA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,33.1,0,CHMI,11,8.3,0,0,2019-03-16 23:24:00.0
2019-03-16 23:24 CET,1,very good,suburban,0,AKOBA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,12.6,48.9,CHMI,2,5.1,0,0,2019-03-16 23:24:00.0
2019-03-16 23:24 CET,2,good,traffic,324,ALEGA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,41.5,0,CHMI,7,5.5,5,0,2019-03-16 23:24:00.0
2019-03-16 23:24 CET,0,Incomplete data,traffic,0,ALERA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,0,0,Letiste Pr,7,7.4,8,0,2019-03-16 23:24:00.0
2019-03-16 23:24 CET,0,Incomplete data,suburban,257,ALIBA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,7.8,45.9,CHMI,0,,6,3.7,2019-03-16 23:24:00.0
2019-03-16 23:24 CET,1,very good,traffic,0,APRUA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,18.4,0,CHMI,2,7.7,0,0,2019-03-16 23:24:00.0
2019-03-16 23:24 CET,1,very good,urban,0,AREPA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,23.7,0,CHMI,5,8.4,0,0,2019-03-16 23:24:00.0
2019-03-16 23:24 CET,1,very good,suburban,0,ARERA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,6.5,0,ZU Usti nL,6,6.4,5,0,2019-03-16 23:24:00.0
2019-03-16 23:24 CET,0,Incomplete data,urban,0,ARIEA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,0,50.3,CHMI,3,8,3,0,2019-03-16 23:24:00.0
2019-03-16 23:24 CET,2,good,traffic,0,ASMIA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,31.8,0,CHMI,5,9.3,2,0,2019-03-16 23:24:00.0
2019-03-16 23:24 CET,1,very good,urban,0,ASROA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,ASROA,50.07515,14.472661,Praha 10-Srobarova,15.5,0,SZU,3,3.5,2,0,2019-03-16 23:24:00.0
2019-03-16 23:24 CET,1,very good,urban,0,ASTOA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,Praha 5-Stodulky,0,56.5,CHMI,3,4.3,1,0,2019-03-16 23:24:00.0
2019-03-16 23:24 CET,1,very good,suburban,0,ASUCA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,Praha 6-Suchdol,0,58.1,CHMI,1,6.3,0,0,2019-03-16 23:24:00.0
2019-03-16 23:24 CET,2,good,traffic,0,AVRSA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,Praha 10-Vrsovice,0,0,CHMI,21,9,0,0,2019-03-16 23:24:00.0
2019-03-16 23:24 CET,1,very good,traffic,0,AVYNA,2019-03-16 21:00:00.0 UTC,2019-03-16 22:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,Praha 9-Vysocany,23.9,38.3,CHMI,7,7.6,0,0,2019-03-16 23:24:00.0
2019-03-16 22:47 CET,1,very good,urban,0,ABREA,2019-03-16 20:00:00.0 UTC,2019-03-16 21:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,11.3,0,CHMI,1,5,0,0,2019-03-16 22:47:00.0
2019-03-16 22:47 CET,1,very good,urban,0,ACHOA,2019-03-16 20:00:00.0 UTC,2019-03-16 21:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,7.3,0,CHMI,14,5.1,0,0,2019-03-16 22:47:00.0
2019-03-16 22:47 CET,2,good,traffic,0,AKALA,2019-03-16 20:00:00.0 UTC,2019-03-16 21:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,25.8,0,CHMI,10,8,0,0,2019-03-16 22:47:00.0
