actualized,aqi,aqiDescription,classif,CO,Code,DateFromUTC,DateToUTC,domain_name,identifier,latitude,longitude,name,NO2,O3,owner,PM10,PM10_24,PM2_5,SO2,source_timestamp
2019-01-28 23:47 CET,1,very good,urban,0,ABREA,2019-01-28 21:00:00.0 UTC,2019-01-28 22:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,14.7,0,CHMI,5,6.5,0,0,2019-01-28 23:47:00.0
2019-01-28 23:47 CET,1,very good,urban,0,ACHOA,2019-01-28 21:00:00.0 UTC,2019-01-28 22:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,9.2,0,CHMI,11,6.9,0,0,2019-01-28 23:47:00.0
2019-01-28 23:47 CET,1,very good,traffic,0,AKALA,2019-01-28 21:00:00.0 UTC,2019-01-28 22:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,22,0,CHMI,7,12.3,0,0,2019-01-28 23:47:00.0
2019-01-28 23:47 CET,1,very good,suburban,0,AKOBA,2019-01-28 21:00:00.0 UTC,2019-01-28 22:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,14.5,41.9,CHMI,7,9.3,0,0,2019-01-28 23:47:00.0
2019-01-28 23:47 CET,1,very good,traffic,276,ALEGA,2019-01-28 21:00:00.0 UTC,2019-01-28 22:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,18.4,0,CHMI,5,10.7,4,0,2019-01-28 23:47:00.0
2019-01-28 23:47 CET,1,very good,traffic,0,ALERA,2019-01-28 21:00:00.0 UTC,2019-01-28 22:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,10.9,0,Letiste Pr,7,8.1,3,0,2019-01-28 23:47:00.0
2019-01-28 23:47 CET,1,very good,suburban,253,ALIBA,2019-01-28 21:00:00.0 UTC,2019-01-28 22:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,10.3,51.9,CHMI,4.2,7.7,4.8,1.3,2019-01-28 23:47:00.0
2019-01-28 23:47 CET,1,very good,traffic,0,APRUA,2019-01-28 21:00:00.0 UTC,2019-01-28 22:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,13.4,0,CHMI,6,10.8,0,0,2019-01-28 23:47:00.0
2019-01-28 23:47 CET,1,very good,urban,0,AREPA,2019-01-28 21:00:00.0 UTC,2019-01-28 22:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,24.5,0,CHMI,9,10,0,0,2019-01-28 23:47:00.0
2019-01-28 23:47 CET,1,very good,suburban,0,ARERA,2019-01-28 21:00:00.0 UTC,2019-01-28 22:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,8.6,0,ZU Usti nL,5,8.1,5,0,2019-01-28 23:47:00.0
2019-01-28 23:47 CET,1,very good,urban,0,ARIEA,2019-01-28 21:00:00.0 UTC,2019-01-28 22:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,14.5,43.9,CHMI,8,9.1,1,1.3,2019-01-28 23:47:00.0
2019-01-28 23:47 CET,1,very good,traffic,0,ASMIA,2019-01-28 21:00:00.0 UTC,2019-01-28 22:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,17.4,0,CHMI,10,21.3,4,0,2019-01-28 23:47:00.0
2019-01-28 23:47 CET,1,very good,urban,0,ASROA,2019-01-28 21:00:00.0 UTC,2019-01-28 22:00:00.0 UTC,airqualityreports,ASROA,50.07515,14.472661,Praha 10-Srobarova,11.7,0,SZU,4,5.7,3,0,2019-01-28 23:47:00.0
2019-01-28 23:47 CET,1,very good,urban,0,ASTOA,2019-01-28 21:00:00.0 UTC,2019-01-28 22:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,Praha 5-Stodulky,0,46.7,CHMI,4,6.9,11,0,2019-01-28 23:47:00.0
2019-01-28 23:47 CET,1,very good,suburban,0,ASUCA,2019-01-28 21:00:00.0 UTC,2019-01-28 22:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,Praha 6-Suchdol,0,46.5,CHMI,11,9.1,0,0,2019-01-28 23:47:00.0
2019-01-28 23:47 CET,1,very good,traffic,0,AVRSA,2019-01-28 21:00:00.0 UTC,2019-01-28 22:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,Praha 10-Vrsovice,0,0,CHMI,11,18,0,0,2019-01-28 23:47:00.0
2019-01-28 23:47 CET,1,very good,traffic,0,AVYNA,2019-01-28 21:00:00.0 UTC,2019-01-28 22:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,Praha 9-Vysocany,15.9,37.9,CHMI,10,9.1,0,0,2019-01-28 23:47:00.0
