actualized,aqi,aqiDescription,classif,CO,Code,DateFromUTC,DateToUTC,domain_name,identifier,latitude,longitude,name,NO2,O3,owner,PM10,PM10_24,PM2_5,SO2,source_timestamp
2018-10-03 23:47 CEST,2,good,traffic,0,AVRSA,2018-10-03 20:00:00.0 UTC,2018-10-03 21:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,Praha 10-Vrsovice,0,0,CHMI,24,18,0,0,2018-10-03 23:47:00.0
2018-10-03 23:47 CEST,1,very good,traffic,0,AVYNA,2018-10-03 20:00:00.0 UTC,2018-10-03 21:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,Praha 9-Vysocany,22,49.1,CHMI,13,15.6,0,0,2018-10-03 23:47:00.0
2018-10-03 23:24 CEST,1,very good,urban,0,ABREA,2018-10-03 20:00:00.0 UTC,2018-10-03 21:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,12.4,0,CHMI,18,12.6,0,0,2018-10-03 23:24:00.0
2018-10-03 23:24 CEST,2,good,urban,0,ACHOA,2018-10-03 20:00:00.0 UTC,2018-10-03 21:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,17,0,CHMI,24,11.9,0,0,2018-10-03 23:24:00.0
2018-10-03 23:24 CEST,2,good,traffic,0,AKALA,2018-10-03 20:00:00.0 UTC,2018-10-03 21:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,31.8,0,CHMI,16,16.6,0,0,2018-10-03 23:24:00.0
2018-10-03 23:24 CEST,1,very good,suburban,0,AKOBA,2018-10-03 20:00:00.0 UTC,2018-10-03 21:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,9.9,58.9,CHMI,18,14.2,0,0,2018-10-03 23:24:00.0
2018-10-03 23:24 CEST,1,very good,traffic,235,ALEGA,2018-10-03 20:00:00.0 UTC,2018-10-03 21:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,18,0,CHMI,9,10.8,5,0,2018-10-03 23:24:00.0
2018-10-03 23:24 CEST,0,Incomplete data,traffic,0,ALERA,2018-10-03 20:00:00.0 UTC,2018-10-03 21:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,0,0,Letiste Pr,18,21.5,15,0,2018-10-03 23:24:00.0
2018-10-03 23:24 CEST,1,very good,suburban,200,ALIBA,2018-10-03 20:00:00.0 UTC,2018-10-03 21:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,23.5,45.7,CHMI,8.3,8.7,6.7,1.3,2018-10-03 23:24:00.0
2018-10-03 23:24 CEST,2,good,traffic,0,APRUA,2018-10-03 20:00:00.0 UTC,2018-10-03 21:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,30.6,0,CHMI,17,16.5,0,0,2018-10-03 23:24:00.0
2018-10-03 23:24 CEST,2,good,urban,0,AREPA,2018-10-03 20:00:00.0 UTC,2018-10-03 21:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,28.1,0,CHMI,16,16,0,0,2018-10-03 23:24:00.0
2018-10-03 23:24 CEST,1,very good,suburban,0,ARERA,2018-10-03 20:00:00.0 UTC,2018-10-03 21:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,7.8,0,ZU Usti nL,10,11.3,6,0,2018-10-03 23:24:00.0
2018-10-03 23:24 CEST,1,very good,urban,0,ARIEA,2018-10-03 20:00:00.0 UTC,2018-10-03 21:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,21,54.5,CHMI,16,15.8,14,1.3,2018-10-03 23:24:00.0
2018-10-03 23:24 CEST,2,good,traffic,0,ASMIA,2018-10-03 20:00:00.0 UTC,2018-10-03 21:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,25.6,0,CHMI,21,33.9,7,0,2018-10-03 23:24:00.0
2018-10-03 23:24 CEST,1,very good,urban,0,ASROA,2018-10-03 20:00:00.0 UTC,2018-10-03 21:00:00.0 UTC,airqualityreports,ASROA,50.07515,14.472661,Praha 10-Srobarova,18,0,SZU,8,8.3,4,0,2018-10-03 23:24:00.0
2018-10-03 23:24 CEST,1,very good,urban,0,ASTOA,2018-10-03 20:00:00.0 UTC,2018-10-03 21:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,Praha 5-Stodulky,0,64.2,CHMI,14,12.7,8,0,2018-10-03 23:24:00.0
2018-10-03 23:24 CEST,1,very good,suburban,0,ASUCA,2018-10-03 20:00:00.0 UTC,2018-10-03 21:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,Praha 6-Suchdol,0,59.3,CHMI,14,12.4,0,0,2018-10-03 23:24:00.0
2018-10-03 23:24 CEST,2,good,traffic,0,AVRSA,2018-10-03 20:00:00.0 UTC,2018-10-03 21:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,Praha 10-Vrsovice,0,0,CHMI,24,18,0,0,2018-10-03 23:24:00.0
2018-10-03 23:24 CEST,1,very good,traffic,0,AVYNA,2018-10-03 20:00:00.0 UTC,2018-10-03 21:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,Praha 9-Vysocany,22,49.1,CHMI,13,15.6,0,0,2018-10-03 23:24:00.0
2018-10-03 22:47 CEST,1,very good,urban,0,ABREA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,19.5,0,CHMI,18,12.3,0,0,2018-10-03 22:47:00.0
2018-10-03 22:47 CEST,1,very good,urban,0,ACHOA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,22.6,0,CHMI,18,11.4,0,0,2018-10-03 22:47:00.0
2018-10-03 22:47 CEST,2,good,traffic,0,AKALA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,31.9,0,CHMI,29,16.3,0,0,2018-10-03 22:47:00.0
2018-10-03 22:47 CEST,1,very good,suburban,0,AKOBA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,10.3,60.6,CHMI,17,13.8,0,0,2018-10-03 22:47:00.0
2018-10-03 22:47 CEST,2,good,traffic,236,ALEGA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,26.2,0,CHMI,10,10.7,6,0,2018-10-03 22:47:00.0
2018-10-03 22:47 CEST,1,very good,traffic,0,ALERA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,10.9,0,Letiste Pr,18,21.3,24,0,2018-10-03 22:47:00.0
2018-10-03 22:47 CEST,1,very good,suburban,193,ALIBA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,20.5,51.3,CHMI,13.8,8.6,7.1,1.3,2018-10-03 22:47:00.0
2018-10-03 22:47 CEST,2,good,traffic,0,APRUA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,30.4,0,CHMI,19,16.2,0,0,2018-10-03 22:47:00.0
2018-10-03 22:47 CEST,2,good,urban,0,AREPA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,29.8,0,CHMI,21,16.3,0,0,2018-10-03 22:47:00.0
2018-10-03 22:47 CEST,1,very good,suburban,0,ARERA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,12.1,0,ZU Usti nL,11,11.3,8,0,2018-10-03 22:47:00.0
2018-10-03 22:47 CEST,2,good,urban,0,ARIEA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,22.8,55.1,CHMI,25,15.7,20,1.3,2018-10-03 22:47:00.0
2018-10-03 22:47 CEST,2,good,traffic,0,ASMIA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,23.7,0,CHMI,31,33.6,12,0,2018-10-03 22:47:00.0
2018-10-03 22:47 CEST,1,very good,urban,0,ASROA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,ASROA,50.07515,14.472661,Praha 10-Srobarova,20.1,0,SZU,8,8.2,4,0,2018-10-03 22:47:00.0
2018-10-03 22:47 CEST,1,very good,urban,0,ASTOA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,Praha 5-Stodulky,0,63.4,CHMI,15,12.5,14,0,2018-10-03 22:47:00.0
2018-10-03 22:47 CEST,1,very good,suburban,0,ASUCA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,Praha 6-Suchdol,0,64.6,CHMI,11,12,0,0,2018-10-03 22:47:00.0
2018-10-03 22:47 CEST,2,good,traffic,0,AVRSA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,Praha 10-Vrsovice,0,0,CHMI,23,17.7,0,0,2018-10-03 22:47:00.0
2018-10-03 22:47 CEST,2,good,traffic,0,AVYNA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,Praha 9-Vysocany,27.7,45.5,CHMI,21,15.8,0,0,2018-10-03 22:47:00.0
2018-10-03 22:24 CEST,1,very good,urban,0,ABREA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,19.5,0,CHMI,18,12.3,0,0,2018-10-03 22:24:00.0
2018-10-03 22:24 CEST,1,very good,urban,0,ACHOA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,22.6,0,CHMI,18,11.4,0,0,2018-10-03 22:24:00.0
2018-10-03 22:24 CEST,2,good,traffic,0,AKALA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,31.9,0,CHMI,29,16.3,0,0,2018-10-03 22:24:00.0
2018-10-03 22:24 CEST,1,very good,suburban,0,AKOBA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,10.3,60.6,CHMI,17,13.8,0,0,2018-10-03 22:24:00.0
2018-10-03 22:24 CEST,2,good,traffic,236,ALEGA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,26.2,0,CHMI,10,10.7,6,0,2018-10-03 22:24:00.0
2018-10-03 22:24 CEST,1,very good,traffic,0,ALERA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,10.9,0,Letiste Pr,18,21.3,24,0,2018-10-03 22:24:00.0
2018-10-03 22:24 CEST,1,very good,suburban,193,ALIBA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,20.5,51.3,CHMI,13.8,8.6,7.1,1.3,2018-10-03 22:24:00.0
2018-10-03 22:24 CEST,2,good,traffic,0,APRUA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,30.4,0,CHMI,19,16.2,0,0,2018-10-03 22:24:00.0
2018-10-03 22:24 CEST,2,good,urban,0,AREPA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,29.8,0,CHMI,21,16.3,0,0,2018-10-03 22:24:00.0
2018-10-03 22:24 CEST,1,very good,suburban,0,ARERA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,12.1,0,ZU Usti nL,11,11.3,8,0,2018-10-03 22:24:00.0
2018-10-03 22:24 CEST,2,good,urban,0,ARIEA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,22.8,55.1,CHMI,25,15.7,20,1.3,2018-10-03 22:24:00.0
2018-10-03 22:24 CEST,2,good,traffic,0,ASMIA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,23.7,0,CHMI,31,33.6,12,0,2018-10-03 22:24:00.0
2018-10-03 22:24 CEST,1,very good,urban,0,ASROA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,ASROA,50.07515,14.472661,Praha 10-Srobarova,20.1,0,SZU,8,8.2,4,0,2018-10-03 22:24:00.0
2018-10-03 22:24 CEST,1,very good,urban,0,ASTOA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,Praha 5-Stodulky,0,63.4,CHMI,15,12.5,14,0,2018-10-03 22:24:00.0
2018-10-03 22:24 CEST,1,very good,suburban,0,ASUCA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,Praha 6-Suchdol,0,64.6,CHMI,11,12,0,0,2018-10-03 22:24:00.0
2018-10-03 22:24 CEST,2,good,traffic,0,AVRSA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,Praha 10-Vrsovice,0,0,CHMI,23,17.7,0,0,2018-10-03 22:24:00.0
2018-10-03 22:24 CEST,2,good,traffic,0,AVYNA,2018-10-03 19:00:00.0 UTC,2018-10-03 20:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,Praha 9-Vysocany,27.7,45.5,CHMI,21,15.8,0,0,2018-10-03 22:24:00.0
2018-10-03 21:47 CEST,1,very good,urban,0,ABREA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,23.3,0,CHMI,15,11.9,0,0,2018-10-03 21:47:00.0
2018-10-03 21:47 CEST,1,very good,urban,0,ACHOA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,23.5,0,CHMI,14,11.7,0,0,2018-10-03 21:47:00.0
2018-10-03 21:47 CEST,0,Incomplete data,traffic,0,AKALA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,0,0,CHMI,18,15.9,0,0,2018-10-03 21:47:00.0
2018-10-03 21:47 CEST,1,very good,suburban,0,AKOBA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,8.6,63.6,CHMI,12,13.6,0,0,2018-10-03 21:47:00.0
2018-10-03 21:47 CEST,2,good,traffic,231,ALEGA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,30.8,0,CHMI,11,10.7,6,0,2018-10-03 21:47:00.0
2018-10-03 21:47 CEST,2,good,traffic,0,ALERA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,13.6,0,Letiste Pr,22,21,65,0,2018-10-03 21:47:00.0
2018-10-03 21:47 CEST,2,good,suburban,187,ALIBA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,18.7,57.1,CHMI,24.4,8.3,7.6,1.3,2018-10-03 21:47:00.0
2018-10-03 21:47 CEST,0,Incomplete data,traffic,0,APRUA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,0,0,CHMI,16,15.9,0,0,2018-10-03 21:47:00.0
2018-10-03 21:47 CEST,0,Incomplete data,urban,0,AREPA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,0,0,CHMI,29,15.9,0,0,2018-10-03 21:47:00.0
2018-10-03 21:47 CEST,1,very good,suburban,0,ARERA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,17,0,ZU Usti nL,11,11.1,8,0,2018-10-03 21:47:00.0
2018-10-03 21:47 CEST,2,good,urban,0,ARIEA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,27.5,51.1,CHMI,27,15.3,14,1.3,2018-10-03 21:47:00.0
2018-10-03 21:47 CEST,2,good,traffic,0,ASMIA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,47.4,0,CHMI,33,33.3,14,0,2018-10-03 21:47:00.0
2018-10-03 21:47 CEST,2,good,urban,0,ASROA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,ASROA,50.07515,14.472661,Praha 10-Srobarova,26.4,0,SZU,8,8.1,4,0,2018-10-03 21:47:00.0
2018-10-03 21:47 CEST,1,very good,urban,0,ASTOA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,Praha 5-Stodulky,0,60.8,CHMI,11,12.2,19,0,2018-10-03 21:47:00.0
2018-10-03 21:47 CEST,1,very good,suburban,0,ASUCA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,Praha 6-Suchdol,0,67.4,CHMI,15,11.6,0,0,2018-10-03 21:47:00.0
2018-10-03 21:47 CEST,2,good,traffic,0,AVRSA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,Praha 10-Vrsovice,0,0,CHMI,24,17.3,0,0,2018-10-03 21:47:00.0
2018-10-03 21:47 CEST,2,good,traffic,0,AVYNA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,Praha 9-Vysocany,29.5,47.5,CHMI,26,15.8,0,0,2018-10-03 21:47:00.0
2018-10-03 21:23 CEST,1,very good,urban,0,ABREA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,23.3,0,CHMI,15,11.9,0,0,2018-10-03 21:23:00.0
2018-10-03 21:23 CEST,1,very good,urban,0,ACHOA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,23.5,0,CHMI,14,11.7,0,0,2018-10-03 21:23:00.0
2018-10-03 21:23 CEST,0,Incomplete data,traffic,0,AKALA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,0,0,CHMI,18,15.9,0,0,2018-10-03 21:23:00.0
2018-10-03 21:23 CEST,1,very good,suburban,0,AKOBA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,8.6,63.6,CHMI,12,13.6,0,0,2018-10-03 21:23:00.0
2018-10-03 21:23 CEST,2,good,traffic,231,ALEGA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,30.8,0,CHMI,11,10.7,6,0,2018-10-03 21:23:00.0
2018-10-03 21:23 CEST,2,good,traffic,0,ALERA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,13.6,0,Letiste Pr,22,21,65,0,2018-10-03 21:23:00.0
2018-10-03 21:23 CEST,2,good,suburban,187,ALIBA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,18.7,57.1,CHMI,24.4,8.3,7.6,1.3,2018-10-03 21:23:00.0
2018-10-03 21:23 CEST,0,Incomplete data,traffic,0,APRUA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,0,0,CHMI,16,15.9,0,0,2018-10-03 21:23:00.0
2018-10-03 21:23 CEST,0,Incomplete data,urban,0,AREPA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,0,0,CHMI,29,15.9,0,0,2018-10-03 21:23:00.0
2018-10-03 21:23 CEST,1,very good,suburban,0,ARERA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,17,0,ZU Usti nL,11,11.1,8,0,2018-10-03 21:23:00.0
2018-10-03 21:23 CEST,2,good,urban,0,ARIEA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,27.5,51.1,CHMI,27,15.3,14,1.3,2018-10-03 21:23:00.0
2018-10-03 21:23 CEST,2,good,traffic,0,ASMIA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,47.4,0,CHMI,33,33.3,14,0,2018-10-03 21:23:00.0
2018-10-03 21:23 CEST,2,good,urban,0,ASROA,2018-10-03 18:00:00.0 UTC,2018-10-03 19:00:00.0 UTC,airqualityreports,ASROA,50.07515,14.472661,Praha 10-Srobarova,26.4,0,SZU,8,8.1,4,0,2018-10-03 21:23:00.0
