actualized,aqi,aqiDescription,classif,CO,Code,DateFromUTC,DateToUTC,domain_name,identifier,latitude,longitude,name,NO2,O3,owner,PM10,PM10_24,PM2_5,SO2,source_timestamp
,3,fair,urban,0,ARIEA,2018-08-03 19:00:00.0 UTC,2018-08-03 20:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,,31.2,72.6,CHMI,38,,0,1.3,2018-08-03 22:48:00.0
,3,fair,traffic,0,ASMIA,2018-08-03 19:00:00.0 UTC,2018-08-03 20:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,,30.4,0,CHMI,26,,0,0,2018-08-03 22:48:00.0
,3,fair,urban,0,ASTOA,2018-08-03 19:00:00.0 UTC,2018-08-03 20:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,,0,84.6,CHMI,45,,0,0,2018-08-03 22:48:00.0
,3,fair,suburban,0,ASUCA,2018-08-03 19:00:00.0 UTC,2018-08-03 20:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,,0,69,CHMI,24,,0,0,2018-08-03 22:48:00.0
,3,fair,traffic,0,AVRSA,2018-08-03 19:00:00.0 UTC,2018-08-03 20:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,,0,0,CHMI,47,,0,0,2018-08-03 22:48:00.0
,3,fair,traffic,0,AVYNA,2018-08-03 19:00:00.0 UTC,2018-08-03 20:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,,50.3,54.5,CHMI,42,,0,0,2018-08-03 22:48:00.0
,3,fair,urban,0,ABREA,2018-08-03 19:00:00.0 UTC,2018-08-03 20:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,,24.9,0,CHMI,37,,0,0,2018-08-03 22:24:00.0
,3,fair,urban,0,ACHOA,2018-08-03 19:00:00.0 UTC,2018-08-03 20:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,,28.9,0,CHMI,25,,0,0,2018-08-03 22:24:00.0
,3,fair,traffic,0,AKALA,2018-08-03 19:00:00.0 UTC,2018-08-03 20:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,,27.4,0,CHMI,44,,0,0,2018-08-03 22:24:00.0
,3,fair,suburban,0,AKOBA,2018-08-03 19:00:00.0 UTC,2018-08-03 20:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,,20.9,78.2,CHMI,38,,0,0,2018-08-03 22:24:00.0
,0,Incomplete data,traffic,406,ALEGA,2018-08-03 19:00:00.0 UTC,2018-08-03 20:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,,0,0,CHMI,35,,0,0,2018-08-03 22:24:00.0
,2,good,traffic,0,ALERA,2018-08-03 19:00:00.0 UTC,2018-08-03 20:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,,28.5,0,Letiste Pr,32,,0,0,2018-08-03 22:24:00.0
,3,fair,suburban,363,ALIBA,2018-08-03 19:00:00.0 UTC,2018-08-03 20:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,,32.5,79.4,CHMI,23.4,,0,5.6,2018-08-03 22:24:00.0
,3,fair,traffic,0,APRUA,2018-08-03 19:00:00.0 UTC,2018-08-03 20:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,,61,0,CHMI,34,,0,0,2018-08-03 22:24:00.0
,0,Incomplete data,urban,0,AREPA,2018-08-03 19:00:00.0 UTC,2018-08-03 20:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,,0,0,CHMI,0,,0,0,2018-08-03 22:24:00.0
,3,fair,urban,0,ARIEA,2018-08-03 19:00:00.0 UTC,2018-08-03 20:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,,31.2,72.6,CHMI,38,,0,1.3,2018-08-03 22:24:00.0
,3,fair,traffic,0,ASMIA,2018-08-03 19:00:00.0 UTC,2018-08-03 20:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,,30.4,0,CHMI,26,,0,0,2018-08-03 22:24:00.0
,3,fair,urban,0,ASTOA,2018-08-03 19:00:00.0 UTC,2018-08-03 20:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,,0,84.6,CHMI,45,,0,0,2018-08-03 22:24:00.0
,3,fair,suburban,0,ASUCA,2018-08-03 19:00:00.0 UTC,2018-08-03 20:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,,0,69,CHMI,24,,0,0,2018-08-03 22:24:00.0
,3,fair,traffic,0,AVRSA,2018-08-03 19:00:00.0 UTC,2018-08-03 20:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,,0,0,CHMI,47,,0,0,2018-08-03 22:24:00.0
,3,fair,traffic,0,AVYNA,2018-08-03 19:00:00.0 UTC,2018-08-03 20:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,,50.3,54.5,CHMI,42,,0,0,2018-08-03 22:24:00.0
,3,fair,urban,0,ABREA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,,28.3,0,CHMI,33,,0,0,2018-08-03 21:47:00.0
,3,fair,urban,0,ACHOA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,,23.3,0,CHMI,23,,0,0,2018-08-03 21:47:00.0
,3,fair,traffic,0,AKALA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,,43.4,0,CHMI,44,,0,0,2018-08-03 21:47:00.0
,3,fair,suburban,0,AKOBA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,,20.5,89,CHMI,29,,0,0,2018-08-03 21:47:00.0
,3,fair,traffic,400,ALEGA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,,74,0,CHMI,35,,0,0,2018-08-03 21:47:00.0
,3,fair,traffic,0,ALERA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,,31.9,0,Letiste Pr,31,,0,0,2018-08-03 21:47:00.0
,3,fair,suburban,350,ALIBA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,,34.2,90.2,CHMI,32.5,,0,5.6,2018-08-03 21:47:00.0
,3,fair,traffic,0,APRUA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,,45.1,0,CHMI,21,,0,0,2018-08-03 21:47:00.0
,0,Incomplete data,urban,0,AREPA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,,0,0,CHMI,0,,0,0,2018-08-03 21:47:00.0
,3,fair,urban,0,ARIEA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,,40.2,74.6,CHMI,28,,0,1.3,2018-08-03 21:47:00.0
,3,fair,traffic,0,ASMIA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,,18.6,0,CHMI,23,,0,0,2018-08-03 21:47:00.0
,3,fair,urban,0,ASTOA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,,0,102.9,CHMI,28,,0,0,2018-08-03 21:47:00.0
,3,fair,suburban,0,ASUCA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,,0,87.2,CHMI,35,,0,0,2018-08-03 21:47:00.0
,3,fair,traffic,0,AVRSA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,,0,0,CHMI,40,,0,0,2018-08-03 21:47:00.0
,3,fair,traffic,0,AVYNA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,,47.2,64.8,CHMI,51,,0,0,2018-08-03 21:47:00.0
,3,fair,urban,0,ABREA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,,28.3,0,CHMI,33,,0,0,2018-08-03 21:24:00.0
,3,fair,urban,0,ACHOA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,,23.3,0,CHMI,23,,0,0,2018-08-03 21:24:00.0
,3,fair,traffic,0,AKALA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,,43.4,0,CHMI,44,,0,0,2018-08-03 21:24:00.0
,3,fair,suburban,0,AKOBA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,,20.5,89,CHMI,29,,0,0,2018-08-03 21:24:00.0
,3,fair,traffic,400,ALEGA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,,74,0,CHMI,35,,0,0,2018-08-03 21:24:00.0
,3,fair,traffic,0,ALERA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,,31.9,0,Letiste Pr,31,,0,0,2018-08-03 21:24:00.0
,3,fair,suburban,350,ALIBA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,,34.2,90.2,CHMI,32.5,,0,5.6,2018-08-03 21:24:00.0
,3,fair,traffic,0,APRUA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,,45.1,0,CHMI,21,,0,0,2018-08-03 21:24:00.0
,0,Incomplete data,urban,0,AREPA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,,0,0,CHMI,0,,0,0,2018-08-03 21:24:00.0
,3,fair,urban,0,ARIEA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,,40.2,74.6,CHMI,28,,0,1.3,2018-08-03 21:24:00.0
,3,fair,traffic,0,ASMIA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,,18.6,0,CHMI,23,,0,0,2018-08-03 21:24:00.0
,3,fair,urban,0,ASTOA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,,0,102.9,CHMI,28,,0,0,2018-08-03 21:24:00.0
,3,fair,suburban,0,ASUCA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,,0,87.2,CHMI,35,,0,0,2018-08-03 21:24:00.0
,3,fair,traffic,0,AVRSA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,,0,0,CHMI,40,,0,0,2018-08-03 21:24:00.0
,3,fair,traffic,0,AVYNA,2018-08-03 18:00:00.0 UTC,2018-08-03 19:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,,47.2,64.8,CHMI,51,,0,0,2018-08-03 21:24:00.0
,3,fair,urban,0,ABREA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,,33.1,0,CHMI,39,,0,0,2018-08-03 20:48:00.0
,3,fair,urban,0,ACHOA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,,12.2,0,CHMI,21,,0,0,2018-08-03 20:48:00.0
,3,fair,traffic,0,AKALA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,,36.9,0,CHMI,39,,0,0,2018-08-03 20:48:00.0
,3,fair,suburban,0,AKOBA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,,14.7,102.7,CHMI,38,,0,0,2018-08-03 20:48:00.0
,3,fair,traffic,389,ALEGA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,,86.8,0,CHMI,32,,0,0,2018-08-03 20:48:00.0
,3,fair,traffic,0,ALERA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,,31,0,Letiste Pr,31,,0,0,2018-08-03 20:48:00.0
,3,fair,suburban,337,ALIBA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,,25.1,104.7,CHMI,22.6,,0,4,2018-08-03 20:48:00.0
,3,fair,traffic,0,APRUA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,,18.7,0,CHMI,23,,0,0,2018-08-03 20:48:00.0
,0,Incomplete data,urban,0,AREPA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,,0,0,CHMI,0,,0,0,2018-08-03 20:48:00.0
,3,fair,urban,0,ARIEA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,,35,85.4,CHMI,23,,0,1.3,2018-08-03 20:48:00.0
,3,fair,traffic,0,ASMIA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,,17.8,0,CHMI,25,,0,0,2018-08-03 20:48:00.0
,3,fair,urban,0,ASTOA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,,0,106.3,CHMI,27,,0,0,2018-08-03 20:48:00.0
,3,fair,suburban,0,ASUCA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,,0,94.4,CHMI,37,,0,0,2018-08-03 20:48:00.0
,3,fair,traffic,0,AVRSA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,,0,0,CHMI,37,,0,0,2018-08-03 20:48:00.0
,3,fair,traffic,0,AVYNA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,,38.8,82,CHMI,48,,0,0,2018-08-03 20:48:00.0
,3,fair,urban,0,ABREA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,,33.1,0,CHMI,39,,0,0,2018-08-03 20:24:00.0
,3,fair,urban,0,ACHOA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,,12.2,0,CHMI,21,,0,0,2018-08-03 20:24:00.0
,3,fair,traffic,0,AKALA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,,36.9,0,CHMI,39,,0,0,2018-08-03 20:24:00.0
,3,fair,suburban,0,AKOBA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,,14.7,102.7,CHMI,38,,0,0,2018-08-03 20:24:00.0
,3,fair,traffic,389,ALEGA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,,86.8,0,CHMI,32,,0,0,2018-08-03 20:24:00.0
,3,fair,traffic,0,ALERA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,,31,0,Letiste Pr,31,,0,0,2018-08-03 20:24:00.0
,3,fair,suburban,337,ALIBA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,,25.1,104.7,CHMI,22.6,,0,4,2018-08-03 20:24:00.0
,3,fair,traffic,0,APRUA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,,18.7,0,CHMI,23,,0,0,2018-08-03 20:24:00.0
,0,Incomplete data,urban,0,AREPA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,,0,0,CHMI,0,,0,0,2018-08-03 20:24:00.0
,3,fair,urban,0,ARIEA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,,35,85.4,CHMI,23,,0,1.3,2018-08-03 20:24:00.0
,3,fair,traffic,0,ASMIA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,,17.8,0,CHMI,25,,0,0,2018-08-03 20:24:00.0
,3,fair,urban,0,ASTOA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,,0,106.3,CHMI,27,,0,0,2018-08-03 20:24:00.0
,3,fair,suburban,0,ASUCA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,,0,94.4,CHMI,37,,0,0,2018-08-03 20:24:00.0
,3,fair,traffic,0,AVRSA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,,0,0,CHMI,37,,0,0,2018-08-03 20:24:00.0
,3,fair,traffic,0,AVYNA,2018-08-03 17:00:00.0 UTC,2018-08-03 18:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,,38.8,82,CHMI,48,,0,0,2018-08-03 20:24:00.0
,3,fair,urban,0,ABREA,2018-08-03 16:00:00.0 UTC,2018-08-03 17:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,,35.4,0,CHMI,33,,0,0,2018-08-03 19:47:00.0
,3,fair,urban,0,ACHOA,2018-08-03 16:00:00.0 UTC,2018-08-03 17:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,,6.5,0,CHMI,18,,0,0,2018-08-03 19:47:00.0
